,Store_ID,Store_Size,Weekly_Sales,Normalized_Weekly_Sales
2011-10-09,7,70713,525866.36,-0.9234050904363121
2011-10-16,7,70713,501959.1900000001,-0.9657694452213152
2011-10-23,7,70713,558691.4299999998,-0.8652378999523456
2011-10-30,7,70713,527339.5199999999,-0.9207945985673426
2011-11-06,7,70713,564536.0099999999,-0.8548810965042863
2011-11-13,7,70713,556015.5900000001,-0.8699795835187356
2011-11-20,7,70713,539826.56,-0.8986671199584342
2011-11-27,7,70713,949075.87,-0.17346279990056473
2011-12-04,7,70713,591907.8800000001,-0.8063771702006292
2011-12-11,7,70713,653845.45,-0.6966215951994481
2011-12-18,7,70713,720242.19,-0.5789642125009675
2011-12-25,7,70713,1059715.2700000003,0.022594148487719262
2012-01-01,7,70713,815915.5199999997,-0.4094276719743091
2012-01-08,7,70713,713117.66,-0.5915891328322488
2012-01-15,7,70713,593875.4600000001,-0.802890548522368
2012-01-22,7,70713,578002.85,-0.8310173774780327
2012-01-29,7,70713,541037.98,-0.8965204406704362
2012-02-05,7,70713,580453.3200000001,-0.8266750575602
2012-02-12,7,70713,563460.77,-0.8567864599931068
2012-02-19,7,70713,620908.1799999998,-0.7549876080704596
2012-02-26,7,70713,603041.1399999999,-0.7866486378585043
2012-03-04,7,70713,551058.1300000001,-0.8787643788028475
2012-03-11,7,70713,579166.5000000001,-0.8289553483275487
2012-03-18,7,70713,669205.7299999997,-0.6694026332095101
2012-03-25,7,70713,615997.2900000002,-0.7636898796596988
2012-04-01,7,70713,583322.2,-0.8215913002541033
2012-04-08,7,70713,621425.9799999999,-0.754070048070356
2012-04-15,7,70713,517420.23000000004,-0.9383719329308551
2012-04-22,7,70713,457340.06,-1.0448361291290384
2012-04-29,7,70713,467827.75000000006,-1.0262515697673436
2012-05-06,7,70713,465198.8900000001,-1.0309100031042921
2012-05-13,7,70713,460397.41000000003,-1.0394183962856307
2012-05-20,7,70713,468428.3,-1.0251873738267057
2012-05-27,7,70713,532739.7699999999,-0.911225163668619
2012-06-03,7,70713,598495.0199999999,-0.7947045240455853
2012-06-10,7,70713,642963.75,-0.7159043542823497
2012-06-17,7,70713,666942.0200000001,-0.6734140077707963
2012-06-24,7,70713,687344.6799999999,-0.637259769239101
2012-07-01,7,70713,704335.4099999999,-0.6071515919108683
2012-07-08,7,70713,805642.61,-0.4276316335437629
2012-07-15,7,70713,694150.8899999997,-0.6251989232593707
2012-07-22,7,70713,686345.6899999998,-0.6390300150183661
2012-07-29,7,70713,686365.3999999999,-0.6389950881979681
2012-08-05,7,70713,680954.8099999998,-0.6485828459441252
2012-08-12,7,70713,675926.2999999998,-0.65749354435301
2012-08-19,7,70713,642450.3999999998,-0.7168140287243221
2012-08-26,7,70713,609099.3699999999,-0.7759132390183591
2012-09-02,7,70713,586467.1599999997,-0.8160183193774612
2012-09-09,7,70713,597876.55,-0.7958004748630126
2012-09-16,7,70713,541120.2,-0.8963747439087357
2012-09-23,7,70713,530842.25,-0.9145876365372871
2012-09-30,7,70713,525545.7599999998,-0.9239732050288834
2012-10-07,7,70713,505830.55999999994,-0.9589092400115807
2012-10-14,7,70713,503463.93,-0.9631029924701459
2012-10-21,7,70713,516424.82999999996,-0.9401358171025489
2012-10-28,7,70713,495543.27999999997,-0.9771386657316751
2010-02-07,8,155078,1004137.0899999995,-0.07589236145155083
2010-02-14,8,155078,994801.3999999997,-0.09243553587674638
2010-02-21,8,155078,963960.3700000002,-0.14708693697754227
2010-02-28,8,155078,847592.1099999999,-0.35329562886175736
2010-03-07,8,155078,881503.9499999997,-0.29320264331924994
2010-03-14,8,155078,860336.16,-0.3307127193999586
2010-03-21,8,155078,839910.9999999999,-0.3669068287311956
2010-03-28,8,155078,772539.1199999998,-0.48629219416142805
2010-04-04,8,155078,914500.9099999999,-0.2347308576471449
2010-04-11,8,155078,916033.92,-0.23201430945139595
2010-04-18,8,155078,882917.12,-0.29069845586203374
2010-04-25,8,155078,850440.2600000001,-0.34824860585230377
2010-05-02,8,155078,778672.6400000004,-0.47542337876584
2010-05-09,8,155078,916820.9599999998,-0.23061964660380752
2010-05-16,8,155078,873337.8399999997,-0.3076732804232386
2010-05-23,8,155078,818333.21,-0.4051434393813185
2010-05-30,8,155078,868041.5599999998,-0.3170584767873718
2010-06-06,8,155078,958225.41,-0.15724948989023801
2010-06-13,8,155078,914835.8600000001,-0.23413731434464424
2010-06-20,8,155078,869922.56,-0.3137252779457439
2010-06-27,8,155078,814919.1099999998,-0.41119334590189327
2010-07-04,8,155078,852333.75,-0.3448932742868424
2010-07-11,8,155078,845289.7699999998,-0.35737545715576746
2010-07-18,8,155078,848630.5700000002,-0.35145544083991925
2010-07-25,8,155078,785515.88,-0.4632969143102431
2010-08-01,8,155078,787295.0899999999,-0.4601440909657394
2010-08-08,8,155078,893399.7699999999,-0.27212282755943606
2010-08-15,8,155078,867919.2099999997,-0.31727528533509824
2010-08-22,8,155078,870676.4399999998,-0.3123893757965013
2010-08-29,8,155078,888816.7799999999,-0.2802440486966984
2010-09-05,8,155078,899036.4700000002,-0.26213439485842455
2010-09-12,8,155078,831425.2,-0.38194396787541807
2010-09-19,8,155078,836707.8500000002,-0.3725829243556284
2010-09-26,8,155078,773725.08,-0.4841906308981547
2010-10-03,8,155078,804105.49,-0.4303554648055611
2010-10-10,8,155078,870349.8599999998,-0.3129680871615725
2010-10-17,8,155078,826546.96,-0.390588382504435
2010-10-24,8,155078,836419.14,-0.3730945287349835
2010-10-31,8,155078,830756.7600000001,-0.3831284673085371
2010-11-07,8,155078,927266.34,-0.21211006206560473
2010-11-14,8,155078,911538.9800000001,-0.23997950285978772
2010-11-21,8,155078,885608.0399999997,-0.2859300499997736
2010-11-28,8,155078,1261693.1600000001,0.38050614688344797
2010-12-05,8,155078,952766.93,-0.16692211041817356
2010-12-12,8,155078,1069061.6300000001,0.039156230532074995
2010-12-19,8,155078,1220579.5499999998,0.30765136898492285
2010-12-26,8,155078,1511641.0899999999,0.8234227607820072
2011-01-02,8,155078,773586.49,-0.4844362173029718
2011-01-09,8,155078,873065.2300000002,-0.30815635503047645
2011-01-16,8,155078,809646.6599999999,-0.4205363146592236
2011-01-23,8,155078,822668.2300000002,-0.39746162989570827
2011-01-30,8,155078,782256.6600000001,-0.46907236796713236
2011-02-06,8,155078,944594.7800000001,-0.18140345061679444
2011-02-13,8,155078,996147.3900000001,-0.09005039376678162
2011-02-20,8,155078,1065108.6400000001,0.03215139178196067
2011-02-27,8,155078,917317.15,-0.2297403802916184
2011-03-06,8,155078,935266.4300000002,-0.1979336183011622
2011-03-13,8,155078,900387.29,-0.2597406938168261
2011-03-20,8,155078,898289.1399999998,-0.263458690174913
2011-03-27,8,155078,827968.3599999996,-0.3880696111947656
2011-04-03,8,155078,878762.2999999999,-0.2980609445442086
2011-04-10,8,155078,949825.8300000002,-0.17213384413061916
2011-04-17,8,155078,908278.7400000001,-0.24575676399292307
2011-04-24,8,155078,937473.1299999998,-0.19402326748573526
2011-05-01,8,155078,855014.7699999999,-0.34014241157638
2011-05-08,8,155078,941457.3400000002,-0.1869631057862126
2011-05-15,8,155078,895763.4099999998,-0.2679343734871213
2011-05-22,8,155078,836049.89,-0.37374885285633963
2011-05-29,8,155078,857939.4100000001,-0.33495984556884234
2011-06-05,8,155078,929222.1599999998,-0.2086442795252372
2011-06-12,8,155078,897309.41,-0.2651948065497705
2011-06-19,8,155078,922048.41,-0.22135641944555856
2011-06-26,8,155078,864881.2400000001,-0.32265867612983395
2011-07-03,8,155078,883683.35,-0.2893406690739316
2011-07-10,8,155078,861965.12,-0.3278261443946118
2011-07-17,8,155078,849925.3699999999,-0.34916100922900045
2011-07-24,8,155078,829902.4200000002,-0.3846423881476418
2011-07-31,8,155078,807082.1900000002,-0.4250806466280634
2011-08-07,8,155078,892393.7699999999,-0.2739054953078025
2011-08-14,8,155078,856796.0999999999,-0.3369858315165415
2011-08-21,8,155078,895066.4999999999,-0.2691693227719264
2011-08-28,8,155078,912542.8200000001,-0.23820066270817727
2011-09-04,8,155078,891387.14,-0.2756892794385559
2011-09-11,8,155078,848358.0899999997,-0.3519382850825392
2011-09-18,8,155078,870971.8199999995,-0.3118659519401277
2011-09-25,8,155078,806444.2899999999,-0.4262110280959395
2011-10-02,8,155078,809049.3699999998,-0.4215947337640169
2011-10-09,8,155078,929976.55,-0.2073074736378708
2011-10-16,8,155078,863188.2599999999,-0.32565869685014187
2011-10-23,8,155078,905984.49,-0.24982225651945378
2011-10-30,8,155078,876712.3099999998,-0.30169359967092224
2011-11-06,8,155078,947815.0499999997,-0.175697017744
2011-11-13,8,155078,917088.4799999999,-0.2301455916574427
2011-11-20,8,155078,897032.1900000001,-0.26568605024082625
2011-11-27,8,155078,1235163.86,0.3334952845606471
2011-12-04,8,155078,986601.4600000001,-0.10696612094288867
2011-12-11,8,155078,1051922.9500000002,0.008785880546416233
2011-12-18,8,155078,1118163.94,0.126167268710296
2011-12-25,8,155078,1462254.0500000003,0.7359071709258618
2012-01-01,8,155078,858572.2200000001,-0.3338384837618407
2012-01-08,8,155078,872113.2300000002,-0.30984333285994453
2012-01-15,8,155078,817661.7600000001,-0.40633327264139835
2012-01-22,8,155078,813954.82,-0.412902102048088
2012-01-29,8,155078,778178.5299999999,-0.47629895924411647
2012-02-05,8,155078,927610.6899999998,-0.2114998616290742
2012-02-12,8,155078,1021400.4200000002,-0.045301127236433654
2012-02-19,8,155078,1096232.8899999997,0.08730466878702345
2012-02-26,8,155078,928537.5399999999,-0.20985745049331514
2012-03-04,8,155078,952264.9100000001,-0.16781170769753215
2012-03-11,8,155078,960115.5599999999,-0.153900076923464
2012-03-18,8,155078,921178.39,-0.22289812580185459
2012-03-25,8,155078,874223.25,-0.3061043024400561
2012-04-01,8,155078,905935.2899999998,-0.24990944066778378
2012-04-08,8,155078,1046816.5900000001,-0.0002627708288805933
2012-04-15,8,155078,909989.4500000001,-0.24272532508257727
2012-04-22,8,155078,872288.4600000001,-0.30953281907311947
2012-04-29,8,155078,879448.2500000001,-0.2968454167688684
2012-05-06,8,155078,937232.0899999999,-0.194450398931129
2012-05-13,8,155078,920128.89,-0.22475787709600029
2012-05-20,8,155078,913922.0099999997,-0.23575668901844687
2012-05-27,8,155078,895157.4400000004,-0.2690081738603584
2012-06-03,8,155078,921161.2,-0.22292858709270402
2012-06-10,8,155078,928819.9999999999,-0.20935692133605519
2012-06-17,8,155078,916918.6999999998,-0.23044644785060142
2012-06-24,8,155078,899449.6500000001,-0.2614022252160091
2012-07-01,8,155078,878298.2199999999,-0.29888331079536373
2012-07-08,8,155078,936205.5000000001,-0.19626955289116382
2012-07-15,8,155078,890488.0099999999,-0.2772825697492805
2012-07-22,8,155078,888834.0699999998,-0.2802134102022957
2012-07-29,8,155078,838227.52,-0.36989001511391895
2012-08-05,8,155078,897076.7300000003,-0.2656071237780899
2012-08-12,8,155078,930745.6899999997,-0.2059445302263619
2012-08-19,8,155078,896613.19,-0.2664285331300566
2012-08-26,8,155078,936373.6499999998,-0.195971585115928
2012-09-02,8,155078,976137.7300000003,-0.1255082223331609
2012-09-09,8,155078,932160.37,-0.2034376669954876
2012-09-16,8,155078,883569.3800000001,-0.289542627963873
2012-09-23,8,155078,857796.4499999997,-0.33521317576894893
2012-09-30,8,155078,884724.4100000001,-0.28749587375970226
2012-10-07,8,155078,976436.0200000001,-0.1249796418533797
2012-10-14,8,155078,927511.9900000001,-0.21167476153639353
2012-10-21,8,155078,900309.75,-0.2598780974522221
2012-10-28,8,155078,891671.4400000002,-0.2751854897359109
2010-02-07,9,125833,549505.5499999999,-0.8815156057340197
2010-02-14,9,125833,552677.4800000001,-0.8758948330589935
2010-02-21,9,125833,511327.9,-0.9491677581827489
2010-02-28,9,125833,473773.27,-1.0157158970523656
2010-03-07,9,125833,507297.8800000001,-0.9563090968301361
2010-03-14,9,125833,494145.7999999999,-0.9796150499513446
2010-03-21,9,125833,485744.61,-0.9945022571689374
2010-03-28,9,125833,484946.5599999999,-0.9959164301277684
2010-04-04,9,125833,545206.32,-0.8891339940678262
2010-04-11,9,125833,529384.3099999999,-0.9171711580254119
2010-04-18,9,125833,485764.32,-0.9944673303485393
2010-04-25,9,125833,488683.57000000007,-0.9892943156125366
2010-05-02,9,125833,491723.4199999999,-0.9839075933909943
2010-05-09,9,125833,526128.61,-0.9229403741172175
2010-05-16,9,125833,492792.80000000016,-0.9820126140304094
2010-05-23,9,125833,506274.94,-0.9581217828604683
2010-05-30,9,125833,558143.53,-0.866208798222057
2010-06-06,9,125833,586061.4599999998,-0.8167372341940734
2010-06-13,9,125833,522715.67999999993,-0.9289882073562159
2010-06-20,9,125833,513073.8699999999,-0.9460738372994337
2010-06-27,9,125833,509263.27999999985,-0.952826338189342
2010-07-04,9,125833,528832.54,-0.9181489140726444
2010-07-11,9,125833,485389.1499999999,-0.9951321449202638
2010-07-18,9,125833,474030.50999999995,-1.0152600586313023
2010-07-25,9,125833,462676.50000000006,-1.0353797678178132
2010-08-01,9,125833,468675.18999999994,-1.0247498759734315
2010-08-08,9,125833,522815.4499999998,-0.9288114113708738
2010-08-15,9,125833,481897.9799999999,-1.0013186222195325
2010-08-22,9,125833,499325.38,-0.9704366501341635
2010-08-29,9,125833,506789.66000000003,-0.9572096807298129
2010-09-05,9,125833,511049.06,-0.9496618725713716
2010-09-12,9,125833,484835.20000000007,-0.996113764004963
2010-09-19,9,125833,463448.59,-1.034011596901475
2010-09-26,9,125833,452905.21999999986,-1.0526948232017677
2010-10-03,9,125833,495692.1900000001,-0.9768747919201348
2010-10-10,9,125833,505069.20999999996,-0.9602583792662713
2010-10-17,9,125833,454769.67999999993,-1.0493909338278915
2010-10-24,9,125833,466322.76000000007,-1.028918465527397
2010-10-31,9,125833,508801.61000000004,-0.9536444338348568
2010-11-07,9,125833,517869.97,-0.9375749776692742
2010-11-14,9,125833,520846.67999999993,-0.9323001417714215
2010-11-21,9,125833,519823.3,-0.9341136074973888
2010-11-28,9,125833,768070.53,-0.4942106944334681
2010-12-05,9,125833,578164.8199999998,-0.8307303608824038
2010-12-12,9,125833,618121.8200000001,-0.7599251370041951
2010-12-19,9,125833,685243.2000000003,-0.6409836664755189
2010-12-26,9,125833,873347.5500000002,-0.30765607395819144
2011-01-02,9,125833,459770.85000000003,-1.0405286828705376
2011-01-09,9,125833,490981.77999999997,-0.985221805825287
2011-01-16,9,125833,458086.68999999994,-1.0435130742374255
2011-01-23,9,125833,454021.6899999999,-1.0507163986878325
2011-01-30,9,125833,463561.47999999986,-1.0338115518099116
2011-02-06,9,125833,544612.2800000001,-0.8901866540571296
2011-02-13,9,125833,555279.02,-0.8712848117328652
2011-02-20,9,125833,610985.56,-0.7725708433123039
2011-02-27,9,125833,513107.19999999984,-0.9460147753550471
2011-03-06,9,125833,542016.18,-0.894787035509947
2011-03-13,9,125833,517783.49999999994,-0.9377282055819991
2011-03-20,9,125833,515226.1100000001,-0.9422599915392502
2011-03-27,9,125833,497488.4000000001,-0.9736918439715332
2011-04-03,9,125833,520962.13999999996,-0.9320955425485326
2011-04-10,9,125833,561625.9199999999,-0.8600378793947869
2011-04-17,9,125833,528420.2799999999,-0.9188794534423679
2011-04-24,9,125833,549502.1100000001,-0.8815217015362603
2011-05-01,9,125833,532226.2,-0.9121352279584088
2011-05-08,9,125833,545251.1,-0.8890546423165618
2011-05-15,9,125833,539125.9999999999,-0.899908537172943
2011-05-22,9,125833,518266.89999999997,-0.9368716036043051
2011-05-29,9,125833,553834.04,-0.8738453676404542
2011-06-05,9,125833,587004.2900000002,-0.8150665059304623
2011-06-12,9,125833,550076.3200000001,-0.8805041810116186
2011-06-19,9,125833,558671.1399999998,-0.865273854553354
2011-06-26,9,125833,538745.93,-0.9005820347187893
2011-07-03,9,125833,537064.0299999998,-0.9035624212853678
2011-07-10,9,125833,535983.1299999999,-0.9054778144953172
2011-07-17,9,125833,512834.04000000015,-0.9464988245818295
2011-07-24,9,125833,491449.9400000002,-0.9843922096691482
2011-07-31,9,125833,471449.9800000001,-1.019832849490837
2011-08-07,9,125833,554879.67,-0.8719924741238295
2011-08-14,9,125833,520284.79,-0.93329583081827
2011-08-21,9,125833,540819.4400000001,-0.8969077013162889
2011-08-28,9,125833,542663.53,-0.893639908306264
2011-09-04,9,125833,544643.3299999998,-0.8901316323537636
2011-09-11,9,125833,528784.8600000001,-0.9182334047269606
2011-09-18,9,125833,500274.02999999997,-0.9687556086237382
2011-09-25,9,125833,506743.77999999985,-0.9572909817201664
2011-10-02,9,125833,508567.0399999999,-0.9540601002103385
2011-10-09,9,125833,553836.9799999999,-0.8738401578559811
2011-10-16,9,125833,529515.6599999999,-0.9169384011578693
2011-10-23,9,125833,557075.2100000001,-0.8681018992249742
2011-10-30,9,125833,548527.4899999999,-0.8832487628095339
2011-11-06,9,125833,597855.07,-0.795838538186308
2011-11-13,9,125833,594574.1199999999,-0.8016524981753765
2011-11-20,9,125833,542414.27,-0.894081605883757
2011-11-27,9,125833,814753.5000000001,-0.4114868127068697
2011-12-04,9,125833,613115.2100000002,-0.7687970278348597
2011-12-11,9,125833,630327.2799999998,-0.7382966281612765
2011-12-18,9,125833,705557.9700000001,-0.6049851721470083
2011-12-25,9,125833,905324.6799999997,-0.25099146328590527
2012-01-01,9,125833,549788.36,-0.8810144563643222
2012-01-08,9,125833,519585.67,-0.934534696301608
2012-01-15,9,125833,474964.6000000001,-1.0136048179582688
2012-01-22,9,125833,480130.04000000004,-1.0044514747235553
2012-01-29,9,125833,482451.2099999999,-1.0003382790004185
2012-02-05,9,125833,549967.8899999999,-0.8806963228246959
2012-02-12,9,125833,609736.12,-0.7747848953913486
2012-02-19,9,125833,658965.05,-0.6875494820736658
2012-02-26,9,125833,563578.7899999999,-0.8565773243592478
2012-03-04,9,125833,619498.28,-0.757486000971475
2012-03-11,9,125833,574955.95,-0.836416592550098
2012-03-18,9,125833,550373.5700000002,-0.8799774434487935
2012-03-25,9,125833,550791.3200000001,-0.8792371756039825
2012-04-01,9,125833,574985.3699999999,-0.8363644592646539
2012-04-08,9,125833,677885.99,-0.6540209040351208
2012-04-15,9,125833,578539.86,-0.8300657766752988
2012-04-22,9,125833,542819.0299999999,-0.8933643567805476
2012-04-29,9,125833,550414.99,-0.8799040457369277
2012-05-06,9,125833,586289.0800000001,-0.8163338834655609
2012-05-13,9,125833,592572.2999999998,-0.8051997943503617
2012-05-20,9,125833,571463.93,-0.8426045760795715
2012-05-27,9,125833,547226.0000000001,-0.8855550493381831
2012-06-03,9,125833,583648.5899999999,-0.8210129255757841
2012-06-10,9,125833,582525.4199999998,-0.8230032227278048
2012-06-17,9,125833,564606.1000000001,-0.8547568945336269
2012-06-24,9,125833,562173.12,-0.8590682215499498
2012-07-01,9,125833,544770.7000000001,-0.8899059281876504
2012-07-08,9,125833,578790.3599999999,-0.8296218817737425
2012-07-15,9,125833,536537.64,-0.9044952030707178
2012-07-22,9,125833,513991.5699999999,-0.9444476402888216
2012-07-29,9,125833,495950.99999999994,-0.9764161714032815
2012-08-05,9,125833,533887.5399999999,-0.9091912744424336
2012-08-12,9,125833,538713.4699999999,-0.9006395549922608
2012-08-19,9,125833,535153.4700000001,-0.906948001497414
2012-08-26,9,125833,572887.78,-0.8400814632828404
2012-09-02,9,125833,576879.15,-0.8330086138088868
2012-09-09,9,125833,565812.2899999999,-0.852619482991478
2012-09-16,9,125833,523427.3500000001,-0.9277271028269115
2012-09-23,9,125833,533756.88,-0.9094228086054569
2012-09-30,9,125833,516361.06000000023,-0.9402488198086252
2012-10-07,9,125833,606755.3000000002,-0.7800670143552506
2012-10-14,9,125833,558464.8,-0.8656394963656775
2012-10-21,9,125833,542009.46,-0.8947989435887433
2012-10-28,9,125833,549731.4899999999,-0.8811152320252067
2010-02-07,10,126512,2193048.749999999,2.0309013482291634
2010-02-14,10,126512,2176028.52,2.0007408958526454
2010-02-21,10,126512,2113432.579999999,1.8898186658161822
2010-02-28,10,126512,2006774.9600000002,1.700817573081072
2010-03-07,10,126512,1987090.09,1.6659352839361554
2010-03-14,10,126512,1941346.1300000001,1.5848753612974236
2010-03-21,10,126512,1946875.0599999991,1.594672821728809
2010-03-28,10,126512,1893532.4600000004,1.5001478389912257
2010-04-04,10,126512,2138651.9700000007,1.9345083210711302
2010-04-11,10,126512,2041069.3699999992,1.7615884862582625
2010-04-18,10,126512,1826241.4400000004,1.3809057603543662
2010-04-25,10,126512,1829521.8299999996,1.3867187280035334
2010-05-02,10,126512,1790694.5899999999,1.3179154789915228
2010-05-09,10,126512,1921432.1600000006,1.549587098811404
2010-05-16,10,126512,1808056.4100000001,1.3486812409864968
2010-05-23,10,126512,1847613.5799999996,1.418777951896683
2010-05-30,10,126512,1904618.17,1.5197921110436534
2010-06-06,10,126512,1931406.2799999996,1.5672615938833072
2010-06-13,10,126512,1827521.7099999997,1.3831744442889584
2010-06-20,10,126512,1837636.2400000002,1.4010977508703557
2010-06-27,10,126512,1768172.3100000003,1.2780051984988015
2010-07-04,10,126512,1845893.8700000003,1.415730564666522
2010-07-11,10,126512,1769793.3699999994,1.2808777744234192
2010-07-18,10,126512,1828052.469999999,1.3841149698695963
2010-07-25,10,126512,1831676.0299999996,1.3905360469533654
2010-08-01,10,126512,1832664.0300000003,1.3922868180621002
2010-08-08,10,126512,1949236.0899999999,1.5988566507883786
2010-08-15,10,126512,1962996.6999999997,1.6232409406937944
2010-08-22,10,126512,1983190.5599999998,1.65902517820575
2010-08-29,10,126512,1727565.42,1.2060483464466503
2010-09-05,10,126512,1766331.45,1.2747431291635545
2010-09-12,10,126512,1720530.2299999995,1.193581739770079
2010-09-19,10,126512,1716755.7799999993,1.186893280244411
2010-09-26,10,126512,1655036.7500000005,1.0775249658890844
2010-10-03,10,126512,1645892.9700000007,1.0613218628034407
2010-10-10,10,126512,1772192.4199999997,1.2851289762740343
2010-10-17,10,126512,1703850.25,1.1640242224843969
2010-10-24,10,126512,1740234.06,1.2284976267087429
2010-10-31,10,126512,1741308.56,1.2304016788912675
2010-11-07,10,126512,1832211.9599999997,1.3914857339577216
2010-11-14,10,126512,1895901.5899999999,1.5043460215386275
2010-11-21,10,126512,1949177.1300000004,1.5987521715732267
2010-11-28,10,126512,2939946.38,3.3544304897125903
2010-12-05,10,126512,2251206.64,2.13395919595883
2010-12-12,10,126512,2411790.2100000004,2.4185189883609617
2010-12-19,10,126512,2811646.849999999,3.12707916340884
2010-12-26,10,126512,3749057.6900000004,4.78820448292881
2011-01-02,10,126512,1707298.1399999997,1.1701340060857035
2011-01-09,10,126512,1714309.8999999997,1.1825590939696855
2011-01-16,10,126512,1710803.5899999996,1.1763457880524142
2011-01-23,10,126512,1677556.18,1.1174301960805304
2011-01-30,10,126512,1715769.0499999996,1.1851447596208073
2011-02-06,10,126512,1968045.9099999992,1.632188320238256
2011-02-13,10,126512,2115408.3100000005,1.8933197295840574
2011-02-20,10,126512,2106934.55,1.878303925747677
2011-02-27,10,126512,1967996.7100000007,1.6321011360899291
2011-03-06,10,126512,1958003.1900000002,1.614392263528641
2011-03-13,10,126512,1933469.1499999997,1.5709170728277135
2011-03-20,10,126512,1884734.3100000005,1.4845572045475974
2011-03-27,10,126512,1815798.85,1.362401119795306
2011-04-03,10,126512,1827733.179999999,1.3835491766435764
2011-04-10,10,126512,1870720.7299999997,1.4597246428128516
2011-04-17,10,126512,1781767.2199999993,1.3020958621160406
2011-04-24,10,126512,2004831.1400000001,1.697373054967126
2011-05-01,10,126512,1873646.34,1.4649089276948586
2011-05-08,10,126512,1841369.9900000002,1.4077140885497426
2011-05-15,10,126512,1712995.4399999992,1.180229824140144
2011-05-22,10,126512,1720908.0099999998,1.1942511793545505
2011-05-29,10,126512,1743000.3799999997,1.2333996440503536
2011-06-05,10,126512,1792210.8900000006,1.3206024164734804
2011-06-12,10,126512,1740063.0999999996,1.228194679513652
2011-06-19,10,126512,1817934.7600000005,1.3661860282152007
2011-06-26,10,126512,1711813.1300000001,1.178134728806576
2011-07-03,10,126512,1751369.7500000007,1.2482304650972198
2011-07-10,10,126512,1699708.3800000001,1.1566846816624023
2011-07-17,10,126512,1775068.3999999992,1.29022531503243
2011-07-24,10,126512,1774342.61,1.288939189361371
2011-07-31,10,126512,1745841.3299999996,1.2384339084039535
2011-08-07,10,126512,1886299.98,1.4873316274239234
2011-08-14,10,126512,1917397.6300000004,1.5424377682837525
2011-08-21,10,126512,1954849.6799999995,1.6088041317481716
2011-08-28,10,126512,1728399.0699999991,1.2075256038705313
2011-09-04,10,126512,1758587.35,1.261020308775757
2011-09-11,10,126512,1670579.8199999998,1.1050678382544927
2011-09-18,10,126512,1650894.3000000005,1.0701843972864797
2011-09-25,10,126512,1685910.5300000003,1.1322344011536574
2011-10-02,10,126512,1627707.3099999998,1.0290962270531832
2011-10-09,10,126512,1788227.5999999994,1.3135438850466488
2011-10-16,10,126512,1704753.0199999998,1.1656239630044687
2011-10-23,10,126512,1745928.5600000008,1.238588483063687
2011-10-30,10,126512,1771792.9699999995,1.2844211366795162
2011-11-06,10,126512,1904438.5900000008,1.5194738889022517
2011-11-13,10,126512,2076570.8399999996,1.8244983526485201
2011-11-20,10,126512,1869087.8500000006,1.4568311214282084
2011-11-27,10,126512,2950198.640000001,3.3725978587482457
2011-12-04,10,126512,2068097.1799999997,1.8094827260156945
2011-12-11,10,126512,2429310.899999999,2.4495662736414023
2011-12-18,10,126512,2555031.1799999992,2.672347077291102
2011-12-25,10,126512,3487986.8899999997,4.325577748137334
2012-01-01,10,126512,1930690.3700000003,1.5659929759233355
2012-01-08,10,126512,1683401.7800000003,1.127788807004836
2012-01-15,10,126512,1711562.7300000004,1.1776910111085737
2012-01-22,10,126512,1675562.9400000002,1.1138981039704374
2012-01-29,10,126512,1632405.9999999998,1.0374224727018628
2012-02-05,10,126512,1867403.0099999995,1.4538455250771551
2012-02-12,10,126512,2218595.8000000007,2.0761716286475607
2012-02-19,10,126512,2168709.76,1.9877717930593704
2012-02-26,10,126512,2039415.74,1.7586581951362648
2012-03-04,10,126512,1990371.0199999998,1.6717492084845127
2012-03-11,10,126512,1917483.1000000003,1.5425892241609422
2012-03-18,10,126512,1930814.6600000001,1.5662132222199996
2012-03-25,10,126512,1837457.6900000002,1.4007813539255536
2012-04-01,10,126512,1815760.4199999997,1.3623330204696893
2012-04-08,10,126512,2163384.17,1.9783346583337018
2012-04-15,10,126512,1974687.510000001,1.6439574714485479
2012-04-22,10,126512,1777166.5299999998,1.2939432759498068
2012-04-29,10,126512,1712987.5600000003,1.180215860500129
2012-05-06,10,126512,1821364.4199999997,1.3722635076087006
2012-05-13,10,126512,1792345.299999999,1.320840595769758
2012-05-20,10,126512,1795152.7299999997,1.3258154614922206
2012-05-27,10,126512,1830939.1,1.389230180806444
2012-06-03,10,126512,1767471.4799999995,1.2767633028346972
2012-06-10,10,126512,1840491.41,1.406157213569265
2012-06-17,10,126512,1811562.8800000001,1.3548948304294535
2012-06-24,10,126512,1755334.1799999997,1.2552555759338546
2012-07-01,10,126512,1707481.8999999997,1.1704596353356436
2012-07-08,10,126512,1805999.7899999998,1.3450368372641845
2012-07-15,10,126512,1765571.9100000001,1.2733971972931828
2012-07-22,10,126512,1869967.03,1.4583890596300053
2012-07-29,10,126512,1817603.6599999997,1.3655993072495094
2012-08-05,10,126512,1939440.09,1.5814977906859957
2012-08-12,10,126512,1880436.94,1.4769421121998851
2012-08-19,10,126512,1827797.4,1.3836629767656456
2012-08-26,10,126512,1764984.1500000008,1.2723556656870412
2012-09-02,10,126512,1650285.5400000003,1.069105652934098
2012-09-09,10,126512,1708283.2800000003,1.1718797091728077
2012-09-16,10,126512,1640168.99,1.05117876684092
2012-09-23,10,126512,1671857.5699999998,1.1073320566595377
